"decimalLongitude","decimalLatitude","N"
-96.3518,30.56603,6
-96.7565,32.838316,2
-97.088647,33.004417,2
-96.800293,32.788111,2
-95.436144,30.870511,4
-96.807409,33.09827,2
-94.553751,29.486027,2
-95.911417,30.95023,4
-96.996598,31.534652,2
-95.879408,29.709094,2
-95.950906,29.902995,12
-101.578238,35.693758,2
-96.54096,32.88831,2
-96.705605,33.119247,10
-97.38866,28.6566,3
-96.171795,33.551955,2
-97.109592,32.959607,2
-96.416016,28.568442,6
-96.971147,32.613153,2
-95.173918,29.972357,2
-94.145579,32.654696,2
-95.45115,32.365753,2
-95.160141,30.797737,14
-96.913265,32.670263,2
-97.438688,30.6643,6
-96.806974,28.299771,3
-97.416887,30.696484,6
-97.34892,30.380595,2
-95.79953,30.02715,3
-95.368044,29.760149,2
-97.387136,28.656536,2
-94.85154,29.25291,2
-99.563641,29.759683,4
-97.666093,30.226673,2
-97.05824,32.95538,2
-94.200897,32.731908,2
-94.878187,29.231749,3
-94.993307,29.675839,2
-95.968237,29.798813,2
-95.307963,29.544891,3
-96.135328,30.105447,2
-97.014031,28.149168,6
-95.568985,29.766249,2
-95.541816,32.768962,2
-95.635385,29.941176,11
-96.629014,33.637843,2
-95.985663,32.832884,2
-94.64722,31.628696,2
-96.674902,32.988616,2
-97.148582,33.213111,2
-94.89149,29.392292,11
-95.569022,29.766198,2
-93.901142,30.053321,2
-97.892363,27.523951,2
-96.010482,32.890622,3
-97.75672,30.30129,2
-95.58715,32.347859,4
-95.51352,30.14552,4
-99.138843,31.83172,3
-95.360606,29.756693,2
-96.636724,33.771068,5
-94.434706,29.682027,6
-95.026407,30.05574,10
-94.215682,33.380132,2
-96.42786,31.261104,2
-95.089792,29.529193,4
-96.058059,32.159097,2
-94.088181,33.480552,2
-94.809109,32.32772,4
-96.017555,29.904187,2
-97.368818,31.863722,8
-94.085511,33.458592,2
-94.644978,31.628118,2
-94.733911,32.31924,4
-94.794634,32.359284,3
-96.894862,32.624532,2
-101.61595,33.769104,10
-96.303921,30.618488,2
-97.665067,29.609618,2
-94.158325,29.870271,4
-94.26211,33.035573,2
-94.697558,31.817816,2
-95.70154,33.37784,6
-97.578882,30.302961,2
-95.65956,32.90569,8
-96.091849,30.169437,2
-94.172401,30.858027,2
-95.299753,32.339732,2
-95.095296,31.921024,4
-97.841148,29.829141,2
-96.568623,33.742756,6
-94.076314,30.04521,4
-96.692541,33.025612,2
-95.762758,30.161826,2
-94.69952,31.36267,2
-94.664211,32.796835,4
-98.186188,32.797376,8
-95.860463,29.918972,4
-106.5369,31.825321,14
-94.770817,32.344934,2
-94.757686,32.321266,2
-96.165577,33.646936,4
-94.8318,29.75498,3
-93.940708,29.852214,7
-95.566697,30.518445,2
-94.829473,29.754837,2
-94.452209,31.865677,2
-94.44347,30.76822,2
-94.646702,32.428477,2
-96.163759,30.719776,2
-94.961057,29.200873,4
-93.840172,31.706163,2
-97.381267,31.058816,2
-97.808838,33.029638,4
-94.849606,32.776956,2
-93.847714,31.551075,4
-95.841399,29.968949,3
-95.897017,29.933431,4
-95.887556,29.934036,2
-96.326923,31.640887,2
-95.544212,29.873508,2
-95.24993,33.391607,4
-95.245946,33.388116,4
-95.285808,33.542607,4
-96.490688,31.66098,2
-96.621838,32.859798,2
-97.439246,32.667161,3
-97.166141,32.960568,2
-95.840317,29.92099,4
-98.48287,29.437216,2
-96.797554,28.261903,2
-94.811218,31.136318,2
-96.709685,32.836382,5
-94.879131,32.368816,2
-96.938242,32.953152,2
-94.090862,32.74646,4
-95.09285,33.03342,2
-94.043173,32.743284,4
-94.065611,32.706833,4
-94.823728,31.65097,2
-101.666493,35.722859,8
-96.896967,29.660228,3
-95.16189,29.868829,4
-96.372499,33.010787,3
-96.627889,33.005353,2
-94.598637,32.233931,2
-96.718097,33.106174,2
-96.58978,32.915693,2
-95.662165,29.634875,2
-95.561829,30.323101,2
-95.168638,29.879686,2
-94.14014,30.61582,2
-95.278373,32.328917,2
-94.1894,30.9051,2
-94.11835,30.53431,2
-94.393675,29.557268,2
-95.685511,29.767898,2
-94.364083,32.915417,2
-96.856842,28.23181,6
-98.578659,32.596299,2
-97.308891,31.611343,4
-98.516353,33.918629,2
-94.940886,29.775255,2
-94.238234,30.854637,2
-97.466774,31.220085,2
-96.677193,32.977852,2
-96.733398,32.811543,5
-95.424692,32.388927,2
-96.58771,32.89203,2
-94.16605,30.848227,2
-98.489615,29.425358,4
-94.406483,30.553983,2
-98.981857,29.658171,6
-95.30957,32.36001,4
-96.696253,30.304651,4
-95.20113,29.679699,16
-94.97212,32.27336,3
-94.145437,31.081264,2
-95.729635,30.524249,2
-94.776435,30.402491,2
-93.871865,29.928234,3
-97.833424,30.335843,4
-95.303349,32.33791,2
-96.921043,32.862142,2
-94.194702,30.280199,7
-94.245113,30.474028,2
-106.589591,31.843113,12
-94.810982,29.288869,8
-97.258034,31.450746,2
-94.510703,29.68768,3
-94.007521,29.95486,65
-95.868072,32.545945,2
-95.703854,32.446461,2
-96.343542,30.654268,2
-94.23892,31.07749,2
-97.762399,30.361175,2
-97.652476,30.282171,2
-95.761127,30.379021,6
-96.793199,32.69371,2
-94.448776,29.582415,5
-96.348738,30.645943,2
-96.795336,32.887313,2
-94.909301,29.819721,3
-97.64627,30.186238,3
-97.72047,30.286568,10
-96.848173,32.761366,2
-95.367451,29.755124,2
-96.797104,32.781069,2
-95.246501,29.278655,2
-95.55,30.716667,2
-98.103951,29.758797,4
-97.276661,30.696457,2
-97.843251,30.578741,2
-97.27581,30.69671,3
-96.733438,33.704154,3
-97.269336,30.706809,3
-96.731025,32.825366,2
-94.759397,32.58304,2
-98.183441,33.817423,6
-97.36342,31.372236,5
-97.27572,30.69683,2
-97.426374,33.214276,2
-97.891369,29.771897,2
-97.457276,30.704105,2
-94.534794,29.613717,4
-97.412285,30.380502,5
-96.965371,33.062928,4
-97.340833,30.810556,2
-97.045015,32.570005,2
-97.304686,30.721866,5
-96.890316,31.333358,4
-97.125479,32.782662,2
-96.452408,32.084902,2
-94.401398,29.673735,2
-96.624005,33.706664,2
-97.444114,32.283607,2
-96.15858,33.546147,5
-96.157073,33.545934,2
-97.300501,30.756468,3
-97.390559,32.729819,2
-97.91777,32.158092,2
-97.02095,32.642483,2
-98.664007,33.872411,2
-97.431221,30.826191,10
-97.627181,30.233184,2
-96.945679,31.551084,2
-97.702811,30.449516,2
-97.349985,32.410968,2
-97.13739,30.64146,2
-96.5524,30.59689,2
-96.646654,32.616126,2
-96.326966,30.544508,2
-95.832147,29.700849,2
-96.74263,32.07188,5
-97.696867,33.17585,5
-97.735,30.39023,2
-97.01161,33.09679,2
-99.151887,31.983922,2
-97.414985,30.382044,2
-100.544503,35.745518,4
-95.84579,29.98053,3
-97.725174,30.672489,2
-97.276163,31.533939,2
-97.276675,32.841682,4
-97.323681,30.760805,5
-98.129754,30.722312,2
-97.308709,32.537132,3
-98.221078,28.605252,2
-95.850785,29.891865,6
-95.853541,29.889205,5
-95.853189,29.889064,5
-96.988678,28.128917,16
-98.22359,29.64553,2
-96.243539,33.420553,4
-94.443283,29.663294,40
-96.15243,30.322508,2
-97.489757,32.592672,2
-97.424526,32.181424,6
-97.988888,33.637274,6
-97.866383,28.127254,2
-95.915451,29.930242,2
-97.508139,30.2688,2
-95.855656,29.889657,3
-97.125388,33.196896,2
-96.904388,33.380573,2
-96.063798,29.922804,2
-95.774345,33.37247,6
-100.272474,36.234166,5
-96.244183,29.793729,8
-100.189133,35.882931,2
-100.27141,36.23334,9
-96.003406,29.90506,4
-97.502804,32.602109,4
-97.325478,30.848006,6
-97.62537,30.34725,2
-96.052523,30.569873,2
-95.782371,30.373819,2
-99.232292,34.145677,4
-100.185356,35.883835,4
-97.39294,32.973424,3
-96.728858,32.826303,2
-97.718056,32.262327,3
-98.710527,33.966569,5
-97.753655,32.2266,2
-97.739353,30.198776,2
-99.37358,34.318611,6
-96.726143,33.750463,3
-102.39748,34.81506,6
-98.611658,29.30219,4
-96.56087,32.79653,5
-98.30602,32.92692,20
-96.006689,32.974467,6
-97.359057,30.342322,2
-97.902346,28.509578,2
-96.55637,32.7848,4
-95.683644,29.856166,4
-97.303406,33.07098,19
-99.716248,32.421812,3
-97.450947,32.863142,2
-96.09337,29.795528,6
-96.243496,29.660386,2
-95.387421,32.245909,2
-98.318539,30.799949,2
-97.594299,32.690243,2
-99.267781,30.101224,2
-96.300209,29.695933,8
-97.029877,33.135323,2
-96.751935,33.739026,2
-97.503662,32.928013,2
-97.500229,32.9332,2
-97.030306,32.785543,2
-95.29644,28.974957,7
-96.912289,32.803941,2
-96.464252,32.752921,2
-98.745509,33.982614,2
-97.209358,28.313082,2
-98.81103,32.36604,2
-98.818177,32.402485,2
-97.13306,33.673844,14
-96.135864,32.869495,2
-95.466742,29.652685,2
-95.597266,29.859422,2
-95.562343,29.740577,4
-95.512977,29.822336,2
-95.475118,29.770803,12
-95.469566,29.65872,2
-95.554634,29.923612,6
-95.73989,30.072463,2
-95.53047,29.734727,2
-95.633583,29.666278,2
-95.54625,29.750481,2
-95.393708,29.809671,2
-95.674138,29.59376,6
-95.612231,29.653375,2
-95.24106,29.59804,2
-97.1683,32.998766,2
-97.17059,32.98756,2
-94.710051,31.698487,2
-97.596359,33.231068,2
-97.540988,33.167678,9
-97.295382,26.100702,6
-94.841237,29.269704,2
-97.757721,32.238069,2
-95.524154,30.172306,2
-100.81263,33.76974,2
-100.81174,33.77109,2
-106.577027,31.818415,6
-100.0141,34.5441,8
-97.851663,30.383538,6
-106.538256,31.837064,6
-106.57691,31.818018,6
-106.595781,31.835512,2
-106.492334,31.777484,6
-96.330185,33.001178,2
-98.229489,29.807014,2
-106.402887,31.749516,4
-101.834979,31.89053,2
-106.047978,31.416908,4
-105.171862,31.938702,3
-95.889876,32.853705,3
-95.373697,29.557819,2
-99.671906,29.447603,2
-106.49322,31.77774,2
-97.852048,30.38354,2
-97.971058,28.245245,4
-97.8517,30.383647,2
-102.357207,31.84681,4
-98.481339,29.444057,2
-106.614553,31.854099,24
-105.493496,31.212785,2
-96.641493,33.000962,2
-95.977936,32.429818,4
-99.000439,29.72701,2
-104.850082,31.20501,3
-98.193437,29.850373,2
-93.99412,29.96348,4
-95.631223,29.759907,2
-97.850885,30.384259,2
-97.851759,30.384119,4
-106.53831,31.83702,2
-106.502645,31.802127,4
-106.594192,31.831122,2
-97.211603,31.555586,2
-94.191821,33.398702,2
-97.699839,30.65545,8
-96.617964,33.123691,2
-98.675447,29.469415,2
-99.249179,30.300619,2
-95.600801,29.659093,2
-97.072041,33.08489,6
-106.611494,31.858598,2
-98.347804,30.843438,2
-98.203284,26.244873,2
-99.722214,33.979809,2
-98.606725,29.588095,2
-98.595158,29.550155,2
-98.103812,30.880676,2
-97.764716,28.450166,12
-97.495288,25.907192,2
-95.417311,29.711146,4
-97.112811,32.900588,2
-101.946768,33.581706,2
-101.865574,33.533229,2
-99.148779,30.173921,4
-97.756498,30.275376,2
-97.116938,32.898304,4
-104.807926,30.644985,3
-106.581545,31.836928,6
-97.312581,31.366623,3
-95.814514,29.779556,8
-95.681305,32.494705,2
-95.401706,29.743746,12
-96.936364,33.049249,2
-96.982304,32.796138,4
-97.352073,32.904008,2
-96.970279,32.64926,2
-97.77745,30.57352,5
-99.127836,28.854071,13
-98.564916,29.593312,2
-97.239793,32.961405,4
-98.507538,29.55554,4
-101.958634,32.752556,2
-98.515386,29.629578,2
-96.133008,33.574293,4
-97.568732,33.268762,2
-96.637459,32.334006,3
-96.479787,31.685058,2
-103.356501,29.199422,2
-99.704897,32.456142,2
-97.018402,32.992836,2
-96.642265,32.906321,3
-97.795717,30.222831,3
-98.02488,29.84438,2
-96.804657,32.933776,2
-97.383553,32.972429,3
-95.362801,29.73232,2
-98.118279,30.20462,2
-97.623825,30.432532,2
-97.294305,32.527902,2
-96.721605,33.03266,2
-106.59414,31.831337,2
-98.520426,33.867405,2
-96.483073,32.116734,2
-97.754974,31.884554,2
-103.50563,31.395508,2
-96.521072,31.576781,10
-102.3295,35.68474,2
-102.061256,33.742911,3
-101.894156,32.413088,4
-99.843127,28.629987,4
-102.555788,32.319825,8
-102.90135,31.570163,10
-102.337714,31.097378,2
-98.087214,30.001883,2
-101.975404,35.841677,5
-106.458556,31.819424,2
-105.493551,31.213196,2
-98.765449,29.618951,2
-99.420347,27.798755,4
-98.487917,28.950219,2
-103.041178,34.388596,5
-97.747893,30.479635,2
-98.592033,29.315834,4
-103.486842,29.149681,2
-100.374546,35.929181,2
-94.653087,31.637521,2
-106.615159,31.854028,2
-96.977262,32.983252,4
-103.842644,31.391682,4
-102.428445,35.242987,3
-103.666122,30.993792,3
-98.152188,29.996905,2
-99.73721,29.550524,2
-103.880185,30.269653,6
-99.446933,27.538884,2
-98.635506,29.650158,2
-98.069343,30.361812,8
-104.830255,31.038962,6
-104.836756,31.037331,4
-98.510542,29.607081,2
-103.488336,29.150259,2
-97.985419,32.834174,2
-100.01112,29.403039,4
-99.814784,29.236998,12
-98.197916,26.202159,2
-96.086546,30.388955,2
-98.5749,33.86395,2
-98.500634,29.459754,2
-100.399993,35.895551,2
-99.386108,29.313406,2
-106.575451,31.824992,2
-97.665252,30.518671,2
-97.317661,30.109309,2
-99.788475,33.586137,5
-101.92005,34.962342,2
-99.783403,30.471882,2
-100.059088,29.421014,2
-101.897967,33.521931,2
-98.592251,29.315816,4
-95.558782,30.282492,2
-102.759228,33.725305,6
-97.692367,30.216232,4
-102.08234,30.86167,8
-106.346755,31.868877,9
-96.561872,32.657791,4
-98.277546,29.583411,8
-97.804987,31.076568,2
-97.921628,30.883583,2
-105.705737,31.164327,6
-97.764365,30.206054,3
-103.235843,30.206842,2
-98.361406,30.537558,2
-103.494336,31.426213,2
-96.747462,33.196143,3
-105.35645,31.17929,20
-96.667671,33.010607,4
-95.362449,29.757197,2
-98.658611,29.565563,3
-98.121259,29.70837,2
-95.793657,29.633098,4
-97.87754,30.30183,2
-98.29307,26.16373,4
-95.605044,29.934905,4
-102.123422,32.927048,2
-102.576077,33.181856,4
-102.850485,31.329812,2
-97.737508,30.532694,2
-98.872167,29.86485,18
-98.318113,30.679091,2
-100.893094,34.28456,4
-96.684938,33.001448,2
-102.101263,34.538889,6
-99.946446,31.738387,4
-97.705642,30.315387,2
-98.218263,29.849855,2
-98.920512,31.978886,4
-95.525002,30.352204,4
-106.40141,31.904745,4
-98.545904,28.917827,2
-98.373733,30.696571,2
-98.48616,29.42458,4
-102.061872,33.582689,2
-95.229964,30.051302,2
-98.184993,30.474734,2
-95.428165,30.35155,2
-98.594513,33.102135,2
-96.337923,30.652625,2
-106.613906,31.862314,2
-97.853529,30.401735,2
-106.342056,31.849237,2
-97.940798,29.883146,2
-98.61105,29.597417,16
-97.70614,30.3142,2
-95.236346,29.558221,2
-95.0231,29.63269,4
-99.74174,34.289346,6
-98.260345,29.584488,2
-97.705583,30.314611,2
-100.449269,31.472971,2
-98.730041,29.791061,2
-97.93895,29.88481,2
-98.730046,29.791099,2
-101.109409,32.888813,2
-98.503716,29.319197,2
-97.672914,29.885971,2
-101.696146,34.154103,3
-98.182228,30.208058,2
-97.143238,32.596309,2
-98.459865,30.262585,2
-100.823421,34.012187,4
-98.564186,29.590078,2
-99.399892,27.88216,4
-97.770484,30.311052,2
-102.903968,30.902381,2
-100.81205,30.55505,2
-95.74083,29.637765,2
-97.743535,30.313286,2
-102.883681,30.917186,2
-97.433841,30.351884,2
-102.73221,33.269604,3
-102.64179,32.83061,2
-102.612294,32.52003,4
-102.10865,33.180905,2
-101.93116,32.3079,4
-101.96831,32.49652,2
-101.676405,34.973723,2
-95.462579,29.812653,2
-102.544584,32.314048,6
-95.294652,32.28031,2
-101.94128,32.394747,8
-103.253648,30.208275,2
-100.704117,33.986357,8
-102.01458,32.891047,6
-101.96203,32.751712,4
-98.255751,29.886873,2
-97.392935,32.703631,2
-97.392452,32.707571,2
-98.186102,28.525642,8
-94.652791,31.688659,2
-101.00916,29.4677,2
-98.356964,28.459539,2
-98.237532,28.630826,2
-98.954803,26.409355,2
-101.707357,35.312252,2
-97.318784,32.556896,8
-96.895153,32.177503,2
-97.964466,30.578575,4
-99.721441,32.380517,2
-104.273216,30.622386,6
-97.371054,32.312798,2
-95.303782,29.527124,2
-103.9975,30.616667,2
-101.91713,35.158589,6
-96.776156,32.919665,2
-100.940879,29.359354,4
-101.148815,33.950215,3
-94.818391,29.8775,4
-100.898739,29.350071,4
-97.781037,30.061383,3
-102.359636,31.39828,4
-103.077953,29.38822,3
-100.918492,32.691869,4
-97.689303,30.531074,2
-103.580188,29.153942,4
-102.120794,31.962638,2
-97.07983,32.92056,3
-97.651115,30.280702,2
-100.477974,28.70309,2
-95.402049,29.705312,2
-95.37622,29.753424,2
-98.69173,33.810922,4
-98.491499,30.820652,2
-99.524338,28.950804,2
-95.521475,30.171641,2
-98.406794,29.557892,2
-97.732122,30.185236,2
-97.285572,30.133713,2
-98.329834,26.139815,2
-97.813656,30.595871,2
-97.811794,30.530402,4
-99.07711,34.059126,2
-97.083607,32.932845,2
-98.49218,29.466835,2
-97.815227,30.62772,2
-97.9759,30.050204,8
-98.469129,29.462487,2
-98.337378,32.084296,2
-106.62589,31.901269,2
-102.10508,32.065554,3
-103.574467,29.157068,2
-96.901556,33.193877,4
-98.259315,26.096486,2
-98.517929,29.564284,6
-98.123757,30.236439,2
-98.517795,29.528312,2
-98.438144,30.32373,8
-97.827759,32.754942,2
-106.532428,31.845337,4
-96.968889,32.61629,3
-98.408936,33.873996,3
-99.00275,26.40156,2
-98.21305,29.90801,4
-94.98642,29.51506,2
-96.891314,33.171683,2
-102.228985,32.210114,5
-97.317407,30.117506,4
-96.922757,32.855351,4
-97.69877,30.411473,6
-101.180227,30.712716,4
-98.113999,30.198559,2
-97.1521,33.646373,2
-97.179093,32.615954,2
-97.804318,30.374991,2
-97.5487,31.04245,4
-97.40771,32.625555,4
-98.078559,29.97989,2
-99.504654,27.509744,6
-97.016787,32.99461,2
-95.903231,33.193018,2
-96.854095,32.919636,2
-97.524261,33.69165,2
-98.528282,29.613862,4
-99.540017,31.938192,2
-97.65999,29.947017,2
-98.481123,33.846551,5
-98.636187,29.551415,2
-97.765226,30.500497,4
-97.777422,30.458581,4
-97.905127,30.49131,2
-106.507532,31.824846,2
-96.921172,32.856066,2
-101.460533,31.195116,4
-99.503801,27.509558,2
-102.347174,31.386963,4
-97.781067,30.321915,2
-101.167915,31.251022,4
-96.707197,32.801041,2
-98.62199,29.62101,2
-96.922725,32.855016,2
-96.782749,32.852012,2
-96.921936,32.85581,2
-101.416619,34.305101,4
-96.097939,29.327855,2
-97.788616,30.362388,2
-97.11442,32.941709,2
-97.56838,33.26914,2
-97.751289,30.367352,2
-97.135991,32.639183,2
-97.609011,30.445378,4
-98.268585,29.972781,2
-102.073851,33.512878,2
-97.793248,32.745351,2
-97.086368,32.959632,2
-96.610933,32.854428,2
-96.971584,32.571566,2
-99.503002,27.539992,2
-98.892317,29.96936,2
-98.21296,29.90779,8
-101.882887,32.976943,4
-93.949692,29.911663,2
-97.492227,25.896569,6
-99.028702,29.045065,6
-98.41535,31.21067,3
-100.881529,29.358665,4
-103.797915,29.258811,4
-96.570436,33.104664,2
-96.703352,33.754327,2
-98.48844,29.43302,2
-97.678735,30.138299,2
-97.293076,32.923474,2
-102.079256,36.33165,2
-101.465092,31.194996,4
-97.216827,31.538397,2
-97.548532,31.042383,4
-97.794199,30.249689,3
-99.111035,28.871078,19
-98.38931,31.21491,4
-99.777896,30.508239,2
-103.079334,29.643652,2
-95.561538,29.777497,4
-99.370844,27.988831,4
-98.574022,33.874022,2
-97.53018,31.03278,2
-97.797113,30.231533,2
-100.869938,29.395914,2
-99.471433,27.581767,2
-98.574113,33.873487,2
-97.797051,30.23153,2
-96.742687,33.396766,2
-106.501744,31.772032,4
-97.72661,30.66562,4
-97.131932,32.942978,2
-105.787122,31.239647,10
-104.01006,30.62152,2
-97.484779,32.701367,2
-96.208477,32.314924,2
-100.245787,36.252995,12
-98.42415,31.24731,4
-97.666268,30.442113,2
-99.774356,29.212672,8
-97.860855,30.707902,2
-99.129822,26.578756,6
-106.116379,31.504131,2
-98.482348,29.407644,4
-104.515686,31.133999,2
-95.812302,29.763842,2
-101.265243,33.105843,4
-101.725073,31.937057,2
-98.56961,31.45119,4
-98.493169,29.406734,2
-95.466878,29.737998,2
-97.88324,30.655126,3
-95.19908,29.75401,2
-106.11668,31.504605,4
-101.986084,36.055613,5
-100.23855,35.226551,3
-99.121489,29.347439,2
-103.093343,31.857621,2
-95.329469,32.149083,4
-96.481775,32.096861,2
-102.761478,33.821761,3
-97.22667,30.93159,2
-98.197842,26.202511,2
-101.726006,35.191522,2
-97.32698,32.752461,2
-101.46698,33.666278,2
-96.573544,33.753485,2
-102.880826,30.893829,2
-96.100467,32.247268,2
-98.676139,30.756592,2
-97.762125,30.156644,2
-105.697162,31.175026,6
-105.703953,31.170528,2
-101.676452,34.973729,4
-106.387334,31.779198,2
-97.687597,30.556053,2
-97.699206,32.440588,3
-95.076454,29.53339,2
-103.520393,29.178763,6
-102.312552,34.550945,3
-98.088453,30.257742,2
-97.393885,32.707361,2
-97.340218,32.887905,3
-97.70028,30.29369,2
-97.009535,28.882634,2
-96.977692,30.855964,4
-101.744771,32.563257,2
-96.87245,29.90698,2
-97.939552,29.884604,2
-97.91956,30.20063,2
-98.024896,30.236578,2
-100.325377,36.4461,6
-97.44221,31.00588,4
-97.099866,33.183243,4
-95.660335,29.723356,2
-98.26802,29.58154,2
-98.872241,30.276338,2
-97.260096,30.096054,4
-97.683991,30.438636,2
-97.785659,30.226894,2
-102.437594,35.245203,6
-97.96249,30.51732,2
-100.918,32.69173,3
-98.642281,29.356119,6
-95.73905,29.74827,6
-96.610352,32.985972,20
-97.771499,30.98071,2
-95.081565,29.493331,2
-97.919463,30.239756,2
-98.389789,30.570914,2
-94.974482,29.758519,2
-97.254367,31.290195,2
-99.902115,30.345365,2
-102.651272,34.234333,4
-97.163155,32.767539,2
-96.466194,29.568689,4
-97.97017,30.14478,2
-97.798254,28.566809,2
-97.714537,30.661236,2
-101.80272,33.17082,2
-97.636983,30.362137,10
-96.628418,33.659428,2
-102.649689,32.721218,4
-106.487646,31.842712,4
-98.008939,32.035038,2
-100.89439,32.39035,7
-102.738562,34.229552,4
-96.628371,33.659165,2
-97.90269,30.41429,2
-98.161125,29.234695,4
-98.180426,31.059772,2
-97.61359,30.48374,2
-97.096272,31.639307,2
-106.615158,31.854632,2
-95.365696,29.55892,2
-99.738007,29.58946,2
-100.772498,33.439343,22
-95.35057,29.98956,2
-99.33409,31.10826,2
-101.816431,35.193713,2
-101.423764,31.509849,4
-96.577078,33.344471,2
-101.983955,32.49333,6
-97.019058,33.098621,3
-103.08785,31.853867,4
-102.916532,36.334496,8
-102.75444,31.644029,2
-97.86848,30.08869,2
-103.53561,29.331228,2
-98.489041,29.421806,2
-102.856386,31.340663,2
-102.531452,36.065054,2
-98.277211,29.582797,2
-97.645325,30.220868,3
-100.35571,31.379816,7
-98.301241,29.576395,2
-97.796593,30.351155,4
-103.086519,31.841582,4
-101.67646,34.97372,2
